Date,Wind_Speed(m/s),Temperature(C),Humidity(%),Power_Output(kW)
2017-02-04,3.56,21.91,50.68,54.66609891915698
2017-02-05,2.81,21.71,48.54,26.909047765183736
2017-02-06,2.84,21.83,46.87,27.77241636174779
2017-02-07,2.58,22.35,36.99,20.80283510529685
2017-02-08,3.45,22.66,37.97,49.68102812852797
2017-02-09,3.02,22.46,44.0,33.327424106048795
2017-02-10,3.25,22.57,44.87,41.516202735991314
2017-02-11,2.99,22.45,45.56,32.340102817915806
2017-02-12,4.35,22.03,50.66,99.68829855231384
2017-02-13,5.26,21.65,53.04,176.45866027973253
2017-02-14,5.92,22.68,60.36,250.41637937032968
2017-02-15,4.8,22.77,50.54,133.57264841546512
2017-02-16,5.35,21.45,47.05,185.91661462005743
2017-02-17,5.05,21.43,47.3,156.36965895556966
2017-02-18,4.82,22.73,43.82,135.36345924342498
2017-02-19,2.8,23.95,39.26,26.431228917346523
2017-02-20,2.35,25.05,29.36,15.582030008029047
2017-02-21,2.81,25.64,29.43,26.58416574185347
2017-02-22,2.84,25.96,30.67,27.409203706762305
2017-02-23,3.98,25.73,40.83,75.40504903949933
2017-02-24,4.69,25.8,38.26,123.39508779199828
2017-02-25,3.67,25.89,36.55,59.11921923782873
2017-02-26,4.0,25.44,39.12,76.64447845029798
2017-02-27,4.59,23.3,42.26,116.67180878463518
2017-02-28,4.75,23.99,29.94,129.1555176360668
2017-03-01,5.11,23.87,29.54,160.87921694516118
2017-03-02,3.95,24.03,25.79,74.29558947268248
2017-03-03,3.46,24.84,39.95,49.70878365816171
2017-03-04,3.64,26.37,57.87,57.42313122174437
2017-03-05,2.51,26.56,55.73,18.819722977862085
2017-03-06,2.9,27.32,53.67,28.95101724935221
2017-03-07,2.9,25.47,65.94,29.10872021009652
2017-03-08,1.49,25.19,68.22,3.9512456391963786
2017-03-09,2.38,25.97,63.76,16.063760211483544
2017-03-10,2.6,26.13,59.32,20.941917977409645
2017-03-11,2.0,26.32,57.59,9.527313156499526
2017-03-12,2.08,25.8,48.03,10.750798658517748
2017-03-13,2.62,26.75,57.88,21.38266334960615
2017-03-14,3.36,25.22,69.49,45.29772806653987
2017-03-15,4.41,25.09,62.22,102.55805419123182
2017-03-16,2.41,24.54,62.31,16.772848012253032
2017-03-17,1.66,26.34,53.8,5.449843255084247
2017-03-18,2.4,27.77,43.51,16.405401239201854
2017-03-19,3.31,27.54,42.05,43.08162982834382
2017-03-20,2.44,27.81,47.95,17.22614074348123
2017-03-21,3.07,26.71,55.1,34.41896865871295
2017-03-22,3.37,26.41,50.87,45.60369881055539
2017-03-23,3.25,26.06,45.88,40.98274821539966
2017-03-24,4.07,26.32,38.01,80.49280290115362
2017-03-25,4.16,26.72,33.29,85.88018168158548
2017-03-26,4.62,27.17,35.13,117.41641654064247
2017-03-27,4.54,26.59,36.03,111.64213455001614
2017-03-28,4.36,27.54,32.97,98.58523037236665
2017-03-29,3.53,28.12,35.8,52.19105484386759
2017-03-30,3.66,28.04,29.88,58.23794807052029
2017-03-31,4.69,28.1,41.44,122.31296321723437
2017-04-01,2.92,28.54,36.8,29.491507934852446
2017-04-02,3.31,29.57,29.55,42.84472762857468
2017-04-03,3.5,29.39,36.31,50.63435380241784
2017-04-04,3.37,29.24,45.21,45.16246151360059
2017-04-05,2.11,30.1,40.74,11.05759980770172
2017-04-06,2.62,30.59,38.91,21.138120408839374
2017-04-07,2.71,30.23,41.7,23.41243667914163
2017-04-08,3.95,30.79,36.28,72.41462767206819
2017-04-09,3.59,30.07,35.09,54.51766609692441
2017-04-10,3.44,30.41,38.48,47.880020973050044
2017-04-11,3.66,30.9,33.28,57.6133452072082
2017-04-12,3.82,29.53,37.05,65.79013866256831
2017-04-13,4.03,29.44,38.18,77.25956211104833
2017-04-14,3.67,28.97,37.18,58.45803003252338
2017-04-15,3.29,29.45,32.58,42.071128944718694
2017-04-16,2.76,30.46,31.62,24.752219450632253
2017-04-17,2.9,30.2,43.14,28.686650633675665
2017-04-18,2.13,29.82,44.34,11.380258291392126
2017-04-19,2.34,30.38,45.51,15.054855620533907
2017-04-20,2.44,30.12,48.69,17.076407824806093
2017-04-21,3.12,27.54,62.01,35.98099294029617
2017-04-22,3.2,28.92,53.42,38.66501694887592
2017-04-23,3.58,29.18,47.11,54.13872509656798
2017-04-24,3.21,29.94,39.58,38.964024145164665
2017-04-25,3.24,30.06,40.11,40.045719506515155
2017-04-26,2.11,28.6,50.69,11.102339145871275
2017-04-27,2.6,29.59,44.21,20.716290707094274
2017-04-28,1.47,30.51,39.07,3.7344808301789416
2017-04-29,1.23,30.85,36.71,2.1858701247211427
2017-04-30,1.85,29.92,40.84,7.457768071135837
2017-05-01,2.14,28.12,50.33,11.604100017524294
2017-05-02,2.14,27.34,55.18,11.630244839368642
2017-05-03,2.99,28.4,51.49,31.61226113088614
2017-05-04,2.4,29.8,45.52,16.277900937602272
2017-05-05,3.42,30.91,40.9,46.944731307744995
2017-05-06,2.92,30.76,46.31,29.20823802786106
2017-05-07,2.03,29.47,49.52,9.856348960843789
2017-05-08,2.18,25.76,66.3,12.350842748085656
2017-05-09,2.79,26.86,63.52,25.79074772499605
2017-05-10,1.99,26.96,65.35,9.352716623987737
2017-05-11,1.53,25.73,70.68,4.26790393996248
2017-05-12,2.33,27.28,61.68,15.001295546456396
2017-05-13,1.7,28.46,58.95,5.802535590961634
2017-05-14,2.75,28.98,60.47,24.50794345766056
2017-05-15,3.7,27.43,66.96,59.99313024467222
2017-05-16,2.16,30.24,51.59,11.835567666154828
2017-05-17,3.3,29.32,58.15,42.30954341293014
2017-05-18,3.46,27.18,66.92,49.10736831674549
2017-05-19,4.1,24.69,78.99,82.3783421439096
2017-05-20,3.65,26.12,71.02,57.85546870467884
2017-05-21,3.62,24.62,76.0,56.735828069936666
2017-05-22,2.76,25.49,74.99,25.063447594748826
2017-05-23,2.76,27.97,61.66,24.86810008938141
2017-05-24,3.5,27.52,64.98,50.77714761634002
2017-05-25,4.46,26.17,71.11,105.53127936446958
2017-05-26,3.83,26.84,70.62,66.660868858866
2017-05-27,3.15,24.69,83.37,37.339664008433765
2017-05-28,5.1,25.5,76.54,158.09730448561152
2017-05-29,6.5,26.15,70.53,326.72513136085206
2017-05-30,6.68,26.23,69.23,354.57625816682634
2017-05-31,5.46,25.87,70.72,193.85670857505272
2017-06-01,4.32,25.9,69.24,96.02504984041845
2017-06-02,4.31,25.08,72.36,95.62584118890878
2017-06-03,6.39,24.54,74.92,312.1934027999718
2017-06-04,4.37,25.4,71.23,99.56563986921951
2017-06-05,4.84,26.29,67.42,134.87044036299324
2017-06-06,4.49,24.58,75.83,108.27964751958643
2017-06-07,6.13,23.14,70.95,277.2287401505202
2017-06-08,5.99,22.82,71.49,258.9674006227556
2017-06-09,6.14,23.41,77.92,278.08953773307826
2017-06-10,6.99,23.29,77.6,410.51426412185486
2017-06-11,7.64,23.63,75.18,535.450302034158
2017-06-12,5.91,23.76,79.43,247.61614864351068
2017-06-13,5.07,25.02,75.83,155.62820666560515
2017-06-14,4.48,25.54,74.3,107.1765804174868
2017-06-15,4.86,25.48,72.49,136.89024326909336
2017-06-16,4.95,24.42,76.05,145.17183814464906
2017-06-17,5.4,23.56,71.02,189.2061621543588
2017-06-18,4.98,25.03,68.51,147.60976697394625
2017-06-19,4.88,23.3,72.87,139.7527247862885
2017-06-20,5.37,24.63,70.78,185.31130081193066
2017-06-21,5.68,24.71,69.81,219.24996489958426
2017-06-22,5.28,24.58,72.62,176.14551981599482
2017-06-23,5.89,25.12,72.33,244.01901656918199
2017-06-24,6.51,24.28,68.79,330.6782999665704
2017-06-25,6.59,23.54,76.27,343.7120743696203
2017-06-26,7.13,24.09,73.96,434.50446299386425
2017-06-27,7.5,23.75,71.41,506.52659266860536
2017-06-28,7.35,23.41,73.03,477.27809568491523
2017-06-29,6.39,22.94,74.09,314.1584236911514
2017-06-30,6.04,23.74,75.72,264.44735513150636
2017-07-01,5.53,25.06,70.32,202.04979752274193
2017-07-02,5.48,24.18,73.82,197.2073518016631
2017-07-03,5.76,24.32,70.25,228.97659133893814
2017-07-04,6.39,23.66,70.0,313.4285279539892
2017-07-05,5.38,23.48,75.53,187.0773565421607
2017-07-06,5.38,24.5,73.19,186.3898503554936
2017-07-07,5.32,24.25,70.83,180.44575925632967
2017-07-08,5.0,23.92,69.88,150.0095110770342
2017-07-09,4.17,24.5,70.24,86.82239006227447
2017-07-10,4.06,24.07,74.54,80.22485531950593
2017-07-11,5.45,23.62,77.81,194.32116880844444
2017-07-12,5.98,24.07,68.76,256.51761412032806
2017-07-13,6.35,24.06,67.7,307.1873021657847
2017-07-14,7.21,23.16,69.24,451.1370396036171
2017-07-15,6.5,23.82,71.49,329.63841487927886
2017-07-16,7.23,24.51,68.39,452.60014792004256
2017-07-17,7.47,24.01,70.76,500.00892344373
2017-07-18,7.27,23.64,78.19,461.1922211568713
2017-07-19,8.16,24.04,75.61,651.3275542132499
2017-07-20,8.25,23.92,71.42,673.7456449235724
2017-07-21,6.95,23.94,75.26,402.59529237656983
2017-07-22,6.14,25.59,68.11,276.06944443158227
2017-07-23,6.08,25.58,68.26,268.0603851358204
2017-07-24,6.16,24.65,70.59,279.70314738847435
2017-07-25,5.99,25.83,66.51,256.14125482154327
2017-07-26,6.04,25.99,65.34,262.4866871829907
2017-07-27,6.11,25.67,67.47,271.98042592424974
2017-07-28,5.73,24.98,71.85,224.8028039784322
2017-07-29,4.66,24.64,73.49,121.05502450008244
2017-07-30,3.44,24.35,76.57,48.73425328378229
2017-07-31,3.08,24.14,79.49,34.996287741035516
2017-08-01,3.81,25.22,71.71,66.02632222448672
2017-08-02,4.28,24.84,72.54,93.72786162687241
2017-08-03,5.86,24.71,72.07,240.69798042099646
2017-08-04,5.86,24.5,74.73,240.81909879905132
2017-08-05,5.96,25.01,73.0,252.91042047093958
2017-08-06,5.19,25.25,72.42,166.8616592800569
2017-08-07,4.23,25.33,71.22,90.32424639203748
2017-08-08,3.27,24.92,72.91,41.78565456780015
2017-08-09,2.98,24.53,74.88,31.665678645839794
2017-08-10,1.87,23.69,75.54,7.849570916260408
2017-08-11,2.43,23.02,82.71,17.255805390991238
2017-08-12,3.31,23.14,81.13,43.59833314138863
2017-08-13,2.83,23.17,79.19,27.251120524458134
2017-08-14,1.68,23.36,77.31,5.697971431753736
2017-08-15,1.7,23.21,81.29,5.90482051998205
2017-08-16,2.84,23.36,82.44,27.5110284827171
2017-08-17,3.93,22.62,86.28,73.08226502774359
2017-08-18,5.02,22.5,84.05,152.42252702039104
2017-08-19,6.03,22.75,79.52,264.04037099707506
2017-08-20,5.78,22.51,80.16,232.743635581255
2017-08-21,5.11,22.53,80.81,160.80305581455278
2017-08-22,4.11,22.88,82.69,83.53726300022291
2017-08-23,3.76,23.24,83.13,63.86853494681867
2017-08-24,4.51,22.77,84.2,110.40850286508848
2017-08-25,4.97,22.97,82.7,147.6627181144967
2017-08-26,4.9,22.93,85.23,141.49533841166664
2017-08-27,5.98,22.99,78.62,257.3110453838903
2017-08-28,5.01,22.18,86.96,151.6584592959105
2017-08-29,6.25,23.05,81.31,293.6094393203287
2017-08-30,4.72,23.82,80.95,126.08622020799058
2017-08-31,3.04,23.98,80.51,33.66759607887403
2017-09-01,2.79,23.82,83.55,26.033274381749457
2017-09-02,1.36,23.22,86.43,3.0214859867336767
2017-09-03,2.23,23.62,84.87,13.301748081648151
2017-09-04,1.9,23.54,83.89,8.230723156029184
2017-09-05,2.62,23.56,84.97,21.577229601382143
2017-09-06,1.8,22.97,90.09,7.009394575875992
2017-09-07,2.18,22.8,90.84,12.459201051721084
2017-09-08,2.04,23.97,82.46,10.171942538608326
2017-09-09,1.91,23.96,82.52,8.34886827789885
2017-09-10,2.58,23.24,86.66,20.62614590946761
2017-09-11,3.29,23.87,84.45,42.6751491668963
2017-09-12,3.62,23.82,85.95,56.84942428447653
2017-09-13,3.27,23.78,83.21,41.92219469754696
2017-09-14,2.18,23.75,83.26,12.422784258766127
2017-09-15,3.16,22.68,88.83,37.97331763692672
2017-09-16,4.35,22.61,87.66,99.09626366186605
2017-09-17,5.87,21.69,87.63,244.3838332471989
2017-09-18,6.74,21.64,83.15,370.1792380713521
2017-09-19,6.2,22.17,83.73,287.53219944292755
2017-09-20,5.95,21.81,82.55,254.51992644738692
2017-09-21,4.97,22.17,83.2,148.11659018417444
2017-09-22,3.46,22.36,81.86,49.94596366362504
2017-09-23,2.04,23.6,80.96,10.188375277466896
2017-09-24,2.3,22.79,86.94,14.638555715236306
2017-09-25,3.94,21.57,91.98,73.90397607034946
2017-09-26,2.44,21.95,88.7,17.532315849135383
2017-09-27,1.72,21.73,89.79,6.145875217671674
2017-09-28,2.9,21.94,89.9,29.432639073641983
2017-09-29,2.92,21.68,88.91,30.079424194715795
2017-09-30,1.86,23.01,85.95,7.7361233266074105
2017-10-01,2.37,21.98,91.21,16.060364488737825
2017-10-02,2.12,22.77,87.45,11.463925212934292
2017-10-03,1.6,22.16,91.95,4.937757548631508
2017-10-04,2.32,22.46,91.41,15.036363671896687
2017-10-05,2.17,22.42,90.04,12.307998895756702
2017-10-06,1.69,22.6,87.78,5.811139719725121
2017-10-07,2.28,21.91,89.56,14.305584118317093
2017-10-08,1.99,23.19,87.52,9.465939146816996
2017-10-09,1.98,23.0,88.65,9.329818446078127
2017-10-10,2.24,22.48,90.48,13.53411857570847
2017-10-11,1.57,22.96,86.65,4.653039269000796
2017-10-12,1.98,22.63,88.2,9.343867915898343
2017-10-13,1.85,22.53,88.5,7.624366509465893
2017-10-14,3.17,21.52,91.7,38.499420275853815
2017-10-15,3.61,21.65,89.5,56.8419184941856
2017-10-16,3.42,21.68,92.0,48.313488565091845
2017-10-17,2.52,21.52,90.01,19.34411692442743
2017-10-18,2.7,21.99,85.41,23.759368544679717
2017-10-19,2.45,22.54,76.75,17.729401371503197
2017-10-20,2.6,22.16,86.99,21.198553926341287
2017-10-21,2.09,22.61,82.14,10.997040071143728
2017-10-22,2.45,22.18,83.03,17.742846453684916
2017-10-23,2.36,20.3,73.03,15.988870072104753
2017-10-24,2.32,20.98,77.91,15.143330687902873
2017-10-25,2.44,21.76,88.8,17.545220337523954
2017-10-26,2.85,22.16,87.61,27.918606072187334
2017-10-27,3.19,21.51,86.66,39.25335414967271
2017-10-28,3.59,20.84,86.75,56.09439164303981
2017-10-29,3.63,20.81,86.13,58.00048202239103
2017-10-30,4.89,20.34,89.45,142.00466456001814
2017-10-31,4.08,20.78,89.03,82.34301660515047
2017-11-01,4.19,21.37,88.76,88.98093615966997
2017-11-02,3.78,20.35,85.15,65.61485134161342
2017-11-03,4.25,19.7,87.62,93.47488816288997
2017-11-04,4.38,19.92,89.85,102.21028395079932
2017-11-05,4.49,20.86,89.03,109.7108312916399
2017-11-06,4.16,21.07,89.15,87.18241369986684
2017-11-07,3.23,21.21,88.45,40.78939356583032
2017-11-08,3.72,21.12,87.3,62.340230851920936
2017-11-09,3.35,19.92,83.7,45.75516574775359
2017-11-10,3.38,19.61,85.71,47.043665986839564
2017-11-11,3.47,19.53,85.35,50.919876069497086
2017-11-12,3.75,19.58,82.92,64.26861868720476
2017-11-13,3.18,20.64,86.62,39.01762924591031
2017-11-14,2.66,21.3,86.49,22.777850617399412
2017-11-15,2.67,21.83,87.17,22.986535457062804
2017-11-16,2.95,21.53,87.59,31.038292857728386
2017-11-17,1.53,22.29,85.78,4.318096681390374
2017-11-18,2.53,22.42,86.04,19.514035664060412
2017-11-19,2.77,22.29,86.26,25.623371666997794
2017-11-20,2.83,21.8,86.12,27.37756549011707
2017-11-21,3.03,21.73,85.37,33.61352269491334
2017-11-22,3.05,21.34,86.03,34.33354420541778
2017-11-23,2.64,20.41,80.39,22.357521229868677
2017-11-24,2.67,20.82,85.51,23.080940346363185
2017-11-25,3.19,20.14,86.25,39.46482296969863
2017-11-26,3.62,20.16,86.34,57.66690294335981
2017-11-27,3.86,20.99,86.96,69.68440885144734
2017-11-28,3.53,20.48,84.07,53.416351842801234
2017-11-29,4.15,20.01,82.5,86.96503509321276
2017-11-30,5.38,20.44,91.3,189.0082401124049
2017-12-01,6.46,21.43,90.96,325.9557485271616
2017-12-02,4.99,18.97,91.0,151.6836006860131
2017-12-03,3.36,19.71,88.07,46.18620384000051
2017-12-04,2.62,20.9,86.52,21.79955962476023
2017-12-05,2.12,20.95,84.96,11.548616576117789
2017-12-06,2.0,21.31,83.84,9.68390514958983
2017-12-07,2.49,20.49,83.79,18.747455373242207
2017-12-08,2.76,19.16,70.13,25.692005220772423
2017-12-09,2.54,19.43,64.54,20.013976490761916
2017-12-10,3.07,19.08,72.26,35.36232144058837
2017-12-11,2.03,19.92,73.73,10.189949024643223
2017-12-12,1.78,20.41,82.06,6.851829569589357
2017-12-13,2.12,20.08,85.24,11.587388693609496
2017-12-14,2.73,20.37,81.1,24.725156603844592
2017-12-15,3.54,19.94,83.71,53.98604844959621
2017-12-16,4.24,19.58,83.36,92.8937268577511
2017-12-17,4.79,18.36,82.81,134.57215149369318
2017-12-18,3.86,17.86,83.36,70.55469757706801
2017-12-19,3.92,18.68,83.83,73.66087138683264
2017-12-20,3.85,18.54,80.63,69.84032847134787
2017-12-21,3.57,17.56,81.28,55.890334023259626
2017-12-22,3.81,19.03,81.19,67.55580325273259
2017-12-23,3.59,17.94,79.74,56.75906423170576
2017-12-24,3.25,17.67,79.3,42.15649759680893
2017-12-25,3.38,17.89,80.14,47.37744382425861
2017-12-26,3.57,17.78,77.8,55.85813207817496
2017-12-27,3.37,17.87,79.09,46.96555447877521
2017-12-28,3.43,16.77,76.6,49.73606144286288
2017-12-29,3.46,17.26,79.7,50.94591492255129
2017-12-30,3.04,18.05,79.64,34.450328644780086
2017-12-31,2.53,18.72,75.12,19.814347568172124
2018-01-01,1.48,19.98,73.07,3.9481608724013864
2018-01-02,2.03,20.0,74.26,10.186368498982532
2018-01-03,2.1,20.18,73.81,11.26959190932877
2018-01-04,2.93,19.48,75.11,30.6876565721776
2018-01-05,2.93,18.11,71.16,30.857650828794064
2018-01-06,2.45,17.38,68.3,18.094591115670276
2018-01-07,2.53,17.64,64.28,19.912191205262694
2018-01-08,3.4,17.29,69.5,48.37219666627043
2018-01-09,3.71,19.01,75.96,62.40655668364019
2018-01-10,4.3,20.94,79.14,96.4228423483808
2018-01-11,3.45,22.02,78.5,49.596225590171805
2018-01-12,3.51,21.99,72.87,52.2643743404395
2018-01-13,3.13,20.57,71.2,37.26833001309806
2018-01-14,3.48,20.2,69.15,51.30204392844317
2018-01-15,3.62,21.11,68.7,57.54954802486675
2018-01-16,2.55,21.05,70.8,20.116399122583868
2018-01-17,3.08,20.06,67.42,35.591439457096556
2018-01-18,3.61,18.84,65.43,57.58172407563092
2018-01-19,3.34,18.35,66.76,45.68317015857844
2018-01-20,2.62,18.61,65.27,22.031691906843225
2018-01-21,3.21,18.84,64.87,40.485358142288554
2018-01-22,2.38,19.52,64.24,16.459904212629556
2018-01-23,2.05,20.62,69.62,10.470042709972072
2018-01-24,2.32,21.1,67.84,15.150665581092674
2018-01-25,2.79,20.44,57.04,26.44163691201092
2018-01-26,2.67,19.99,61.9,23.203424206714818
2018-01-27,2.36,20.24,66.14,16.00233971338022
2018-01-28,2.93,20.22,61.98,30.636819279114405
2018-01-29,3.72,20.11,62.19,62.72500195193808
2018-01-30,3.62,19.96,61.9,57.835278334118996
2018-01-31,3.44,19.81,57.64,49.6760141379174
2018-02-01,3.46,19.9,46.39,50.5800660882302
2018-02-02,3.22,20.0,47.66,40.74847490765792
2018-02-03,3.64,19.38,51.82,58.97713161186494
2018-02-04,3.28,18.78,55.39,43.23510956657983
2018-02-05,3.28,20.58,53.72,42.95382009152779
2018-02-06,2.77,22.64,62.7,25.65059179473999
2018-02-07,2.58,21.61,80.01,20.771814746922146
2018-02-08,1.57,22.2,62.74,4.6781701640025855
2018-02-09,1.61,22.77,68.79,5.03092087033192
2018-02-10,2.71,22.02,67.04,24.06545303386926
2018-02-11,3.81,22.62,64.12,66.74246393064097
2018-02-12,3.53,22.73,62.15,53.07126726349648
2018-02-13,3.35,21.96,63.46,45.485539663654905
2018-02-14,4.44,22.05,61.38,105.88398410536074
2018-02-15,4.05,19.99,65.49,80.95557688388983
2018-02-16,3.47,21.28,55.86,50.716999144392624
2018-02-17,2.83,21.84,56.16,27.454031393300035
2018-02-18,3.23,22.13,53.24,40.78604453901928
2018-02-19,3.17,21.97,53.98,38.57516970069546
2018-02-20,3.64,22.39,56.38,58.29759162044263
2018-02-21,4.26,22.12,52.06,93.58367541055449
2018-02-22,3.64,22.62,47.27,58.30220354472386
2018-02-23,4.12,22.1,47.27,84.70372001765926
2018-02-24,3.79,21.67,48.04,66.03619060519588
2018-02-25,4.05,22.5,50.8,80.31208074884076
2018-02-26,3.48,22.87,42.32,50.9264999065117
2018-02-27,4.48,23.05,40.36,108.60377832970966
2018-02-28,4.61,23.69,32.5,118.16196951497986
2018-03-01,4.07,23.37,38.11,81.35685733118494
2018-03-02,4.36,23.95,34.72,99.84409785381371
2018-03-03,3.49,24.29,29.88,51.1736905841522
2018-03-04,3.75,24.27,29.78,63.489244856619976
2018-03-05,3.95,24.46,28.28,74.16145651736815
2018-03-06,3.68,24.5,32.64,59.93089519273767
2018-03-07,4.11,24.63,36.14,83.41689277265564
2018-03-08,4.28,25.12,33.59,94.06412765391407
2018-03-09,4.17,25.48,36.34,86.85472064704557
2018-03-10,4.4,25.87,38.2,101.8662558117352
2018-03-11,5.07,25.74,39.51,155.89435559641583
2018-03-12,5.33,25.48,44.21,181.1962805891835
2018-03-13,4.96,25.5,55.99,145.79888818352234
2018-03-14,4.05,25.5,55.75,79.37560111813112
2018-03-15,1.82,25.47,56.87,7.203200880975189
2018-03-16,1.34,25.06,67.08,2.8758461507870066
2018-03-17,2.64,24.81,67.49,22.01191862183299
2018-03-18,2.64,24.61,66.79,22.030579156874126
2018-03-19,3.98,25.2,53.76,75.43348878102074
2018-03-20,3.53,25.7,47.74,52.57159227015381
2018-03-21,2.01,26.14,48.21,9.689076426929665
2018-03-22,2.27,27.52,47.38,13.88667080046242
2018-03-23,3.42,27.68,40.02,47.510137914172695
2018-03-24,3.54,27.94,45.99,52.59432491824727
2018-03-25,4.84,27.99,42.85,134.45540047340762
2018-03-26,4.51,27.48,38.43,109.05600410363856
2018-03-27,2.55,27.7,36.82,19.70109895608426
2018-03-28,2.37,28.67,45.66,15.740585320247884
2018-03-29,1.62,28.7,43.57,5.028133984434667
2018-03-30,1.8,29.18,44.51,6.884116617203668
2018-03-31,2.62,27.37,54.25,21.343105077778464
2018-04-01,2.49,28.54,47.31,18.259042630120607
2018-04-02,3.66,28.45,46.97,58.008287336547205
2018-04-03,3.31,28.83,44.32,42.86364073444902
2018-04-04,3.98,28.76,42.24,74.5590953885985
2018-04-05,4.47,27.88,46.54,105.90450454925029
2018-04-06,3.23,27.24,43.98,40.06632022209632
2018-04-07,3.96,28.27,42.38,73.57157970347588
2018-04-08,4.85,27.71,48.48,135.32342148976213
2018-04-09,4.4,27.59,48.21,101.09178504529599
2018-04-10,4.23,28.07,47.09,89.6753541265356
2018-04-11,2.77,28.42,48.24,25.145148634975325
2018-04-12,3.72,29.18,47.71,60.73627010937059
2018-04-13,4.07,29.05,47.7,79.5817717935194
2018-04-14,3.97,29.82,45.86,73.66829543583262
2018-04-15,4.5,29.82,49.53,107.22472266099838
2018-04-16,3.58,30.18,46.64,53.941377590833724
2018-04-17,4.09,30.16,44.6,80.46701965590415
2018-04-18,3.67,30.42,39.46,58.12886387137994
2018-04-19,2.48,29.69,44.83,17.969834851037923
2018-04-20,2.6,28.74,48.25,20.76904161487402
2018-04-21,2.29,28.12,57.28,14.205109001186049
2018-04-22,3.19,28.72,54.28,38.327697582334295
2018-04-23,2.49,28.66,56.21,18.22692271259511
2018-04-24,2.32,28.3,50.88,14.774309186470495
2018-04-25,2.46,28.19,56.17,17.60748356434995
2018-04-26,2.65,28.53,53.52,21.990672171016246
2018-04-27,3.75,28.33,51.97,62.37630631629599
2018-04-28,4.03,28.73,51.78,77.30372972114027
2018-04-29,2.28,30.44,44.33,13.925810002938038
2018-04-30,3.44,29.48,50.63,47.95262019441526
2018-05-01,2.62,28.7,59.75,21.21902541223271
2018-05-02,2.3,28.58,59.96,14.361210582540046
2018-05-03,2.72,28.42,61.41,23.762289345780495
2018-05-04,3.12,26.69,66.49,36.07679230396359
2018-05-05,3.37,27.15,59.41,45.42551164363711
2018-05-06,3.3,27.78,58.69,42.555373418809175
2018-05-07,3.32,27.79,61.24,43.31663539250697
2018-05-08,2.92,26.59,65.77,29.58835866046759
2018-05-09,2.87,25.2,70.73,28.227524370639845
